workplace_id,census_no,institution_category_id,authority_id,language_id,gender_id,institution_types_id,grade_span_id,district_id,zeo_wp_id,deo_wp_id,name,address,phone
INS0000156,156,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000009,SIRI PERAKUMBA VIDYALAYA,"OBESEKARAPURA, RAJAGIRIYA",112879325
INS0000157,157,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS023,ZEO0000003,DEO0000009,RAJAGIRIYA JANADHIPATHI BALIKA VIDYALAYA,"NAWALA, RAJAGIRIYA",112875707
INS0000158,158,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000009,HEWAVITHARANA M.V.,"RAJAGIRIYA RD, RAJAGIRIYA",112867326
INS0000159,159,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000009,SRI REVATHA ROYAL COLLEGE,"GANGODAWILA, NUGEGODA",112820656
INS0000161,161,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000009,PRESIDENT'S PRIMARY SCHOOL,"NAWALA, RAJAGIRIYA",112806312
INS0000162,162,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000009,SRI SOBHITHA VIDYALAYA,"MORAGASMULLA, RAJAGIRIYA",112877031
INS0000165,165,ICID001,AUID01,SLID04,IGID01,ITID01,GSID04,DIS023,ZEO0000003,DEO0000009,RAJAGIRIYA PRESIDENT'S COLLEGE,RAJAGIRIYA,112864972
INS0000166,166,ICID001,AUID01,SLID04,IGID01,ITID01,GSID04,DIS023,ZEO0000004,DEO0000013,MORATUWA PRINCE OF WALES COLLEGE,MORATUWA,112645628
INS0000167,167,ICID001,AUID01,SLID04,IGID02,ITID01,GSID04,DIS023,ZEO0000004,DEO0000013,MORATUWA PRINCESS OF WALES COLLEGE,MORATUWA,112645465
INS0000168,168,ICID001,AUID02,SLID04,IGID03,ITID01,GSID04,DIS023,ZEO0000004,DEO0000013,MORATU MAHA V.,MORATUWA,112645391
INS0000169,169,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS023,ZEO0000004,DEO0000013,DE SOYZA M.V.,"GALLE RD, KATUBEDDA, MORATUWA",112610421
INS0000170,170,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS023,ZEO0000004,DEO0000013,SRI SUNANDOPANANDA NAVODYA M.V.,"EGODAUYANA, MORATUWA",112657506
INS0000171,171,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,DHAMMARATHANA V.,"INDIBEDDA, MORATUWA",112652614
INS0000172,172,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,LAKSHAPATHIYA SHIKSHADANA V.,"LAKSHAPATHIYA, MORATUWA",112624101
INS0000173,173,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,SRI RAHULA M.V.,"THELAWALA, MT. LAVINIA",112633206
INS0000174,174,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000004,DEO0000013,MORATUWA METHODIST HIGH SCHOOL,"PUWAKARAMBA, MORATUWA",112652717
INS0000176,176,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,KORALAWELLA ROMAN CATHOLIC VIDYALAYA,"VIDYALA MW, KORALAWEELLA, MOTATUWA",112659964
INS0000177,177,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,JANAJAYA V.,MORATUWA,112658754
INS0000178,178,ICID001,AUID02,SLID01,IGID02,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,MORATUWA ST. SEBASTIAN'S GIRL'S SCHOOL,MORATUWA,112644697
INS0000179,179,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,ST. ANTHONY'S COLLEGE,"KADALANA, MORATUWA",112653787
INS0000180,180,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,MORATUMULLA LANKA SABHA V.,"MORATUMULLA, MORATUWA",
INS0000183,183,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,PODUJAYA V.,"ANGULANA, MORATUWA",
INS0000184,184,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,BODHIRAJA V.,"KATUBEDDA, MORATUWA",
INS0000185,185,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,MORATUWA WEERAPURAN APPU MODEL SCHOOL,MORATUWA,112647423
INS0000186,186,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,RAWATAWATTA ROMAN CATHOLIC SCHOOL,MORATUWA,112655113
INS0000187,187,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,RAWATHAWATTA METHODIST VIDYALAYA,"CHARLES PLACE, RAWATHAWATTA, MORATUWA",112648686
INS0000188,188,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,UYANA JUNIOR SCHOOL,"LUNAWA, MORATUWA",
INS0000189,189,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,SALEENA VIDYALAYA,"KALDEMULLA, MORATUWA",112610170
INS0000192,192,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,WILLORAWATTA GNANISSARA BUDDHIST VIDYALAYA,"WILLORAWATTA, MORATUWA",112651624
INS0000197,197,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,KATUKURUNDA ST. MARY'S COLLEGE,"KATUKURUNNDA, MORATUWA",112659658
INS0000198,198,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,SRI SUNANDOPANANDA PRIMARY SCHOOL,"EGODAUYANA, MORATUWA",
INS0000199,199,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000004,DEO0000013,SUGATHADHARMADHARA V.,"EGODAUYANA, MORATUWA",
INS0000200,200,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000013,EGODA UYANA JUNIOR SCHOOL,"EGODAUYANA, MORATUWA",112659228
INS0000201,201,ICID001,AUID02,SLID03,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,AL-HIDHAYA V.,"SRI SANGARAJA MW, COLOMBO 10",112421477
INS0000202,202,ICID001,AUID02,SLID03,IGID02,ITID03,GSID03,DIS023,ZEO0000001,DEO0000002,MARYAM BALIKA VIDYALAYA,"60,SIR JAMES PIERIS MW, COLOMBO 02",112337718
INS0000203,203,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,AL-NASSER VIDYALAYA,"61,ST.JOSEPH STREET, GRANDPASS, COLOMBO 14",112334989
INS0000204,204,ICID001,AUID01,SLID03,IGID01,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,HAMEED AL-HUSSEINIE COLLEGE,"45, HUSSEINIA RD, COLOMBO 12",112435266
INS0000205,205,ICID001,AUID02,SLID06,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,DHARUSSALAAM M.V.,"281, JUMMAHMASJID RD, COLOMBO 10",112679789
INS0000206,206,ICID001,AUID02,SLID03,IGID01,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,T.B.JAYAH ZAHIRA V.,"24, SIR JAMES PEIRIS MW, COLOMBO 02",112300338
INS0000207,207,ICID001,AUID02,SLID06,IGID02,ITID01,GSID04,DIS023,ZEO0000001,DEO0000002,FATHIMA MUSLIM LADIES COLLEGE,"155,BANDARANAYAKA MW, COLOMBO 12",112326783
INS0000208,208,ICID001,AUID02,SLID06,IGID02,ITID01,GSID04,DIS023,ZEO0000001,DEO0000002,DEMATAGODA KHAIRIYA B.V.,COLOMBO 09,112692941
INS0000209,209,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000002,ST. SEBASTIAN T.M.V.,"108, BELMONT STREET, COLOMBO 12",112390134
INS0000210,210,ICID001,AUID01,SLID05,IGID03,ITID01,GSID04,DIS023,ZEO0000001,DEO0000002,VIVEKANANDA AUID01 SCHOOL,"57, NEW CHETTY STREET, COLOMBO 13",112431120
INS0000211,211,ICID001,AUID02,SLID05,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,AL-HIKMA V.,"65, ST.SEBASTIAN STREET, COLOMBO 12",112447449
INS0000212,212,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000002,MARADANA HINDU VIDYALAYA,"1/102, CAPTAIN'S GARDEN, COLOMBO 10",112680817
INS0000213,213,ICID001,AUID02,SLID05,IGID02,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,"ST. ANNE'S TAMIL BALIKA MAHA VIDYALAYA, COLOMBO 13","HILL STREET, COLOMBO 13",112342646
INS0000214,214,ICID001,AUID02,SLID02,IGID01,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,ST. ANTHONY'S BOYS M.V.,"VIVEKANANDA HILL, COLOMBO 13",112439306
INS0000215,215,ICID001,AUID02,SLID02,IGID02,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,KANAPATHY HINDU LADIES M.V.,"194, BANDARANAYAKA MW, COLOMBO 12",112389960
INS0000216,216,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000002,HOLY ROSARY TAMIL V.,"54, CHURCH STREET, COLOMBO 02",777921760
INS0000218,218,ICID001,AUID02,SLID02,IGID01,ITID02,GSID04,DIS023,ZEO0000001,DEO0000002,COLOMBO CENTRAL HINDU M.V.,"186, MAHA VIDYALAYA MW, COLOMBO 13",112338335
INS0000219,219,ICID001,AUID02,SLID03,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000002,DR. BADIUDDIN MAHMUD COLLEGE,"19,GREEN LANE, COLOMBO 13",112424422
INS0000220,220,ICID001,AUID02,SLID02,IGID02,ITID02,GSID04,DIS023,ZEO0000001,DEO0000001,SIR RAZIK FAREED MUSLIM V.,"ST.MARY'S RD, COLOMBO 15",112527055
INS0000221,221,ICID001,AUID02,SLID02,IGID01,ITID02,GSID04,DIS023,ZEO0000001,DEO0000001,HAMZA MUSLIM V.,"MUTWAL MW, COLOMBO 15",112540843
INS0000222,222,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000001,KALAIMAGAL TAMIL V.,"SIRIMAVO BANDARANAYAKA MW, COLOMBO 14",112424114
INS0000223,223,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000001,ST. ANTHONY'S TAMIL M.V.,"MAHAWATTA RD, COLOMBO 14",112529081
INS0000224,224,ICID001,AUID02,SLID05,IGID02,ITID01,GSID04,DIS023,ZEO0000001,DEO0000001,KOTAHENA GOOD SHEPHERD B.M.V.,"WASALA RD,KOTAHENA, COLOMBO 13",112321870
INS0000225,225,ICID001,AUID02,SLID05,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000001,MUTWAL HINDU COLLEGE,"MUTWALL MW, COLOMBO 15",112526938
INS0000226,226,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000001,KOTAHENA METHODIST TAMIL V.,"PICKERINGS RD, COLOMBO 13",112321132
INS0000229,229,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS023,ZEO0000001,DEO0000002,AL-HAKEEM VIDYALAYA,"57,BELMONT STREET, COLOMBO 12",112335807
INS0000230,230,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000004,VIPULANANTHA TAMIL M.V.,"VELUWANA RD, DEMATAGODA, COLOMBO 09",114982717
INS0000231,231,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000004,AL-HIJRA MUSLIM V.,"SRI DHAMMA MW, COLOMBO 10",112678998
INS0000232,232,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS023,ZEO0000001,DEO0000004,DR. THANINAYAGAM TAMIL V.,"LESLEY RANAGALA MW,BORELLA, COLOMBO 08",
INS0000234,234,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000003,KUMARAUTHAYAM TAMIL V.,"HIGH LEVEL RD,KIRULAPONE, COLOMBO 06",112514511
INS0000235,235,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000003,COLOMBO 06 RAMAKRISHNA VIDYALAYA,"PAMANKADA, COLOMBO 06",112586705
INS0000236,236,ICID001,AUID01,SLID06,IGID02,ITID01,GSID04,DIS023,ZEO0000001,DEO0000003,BAMBALAPITIYA MUSLIM LADIES COLLEGE,"BAMBALAPITIYA, COLOMBO 04",112588666
INS0000237,237,ICID001,AUID01,SLID05,IGID01,ITID01,GSID04,DIS023,ZEO0000001,DEO0000003,BAMBALAPITIYA HINDU COLLEGE,COLOMBO 04,112586169
INS0000238,238,ICID001,AUID02,SLID03,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000003,COLOMBO 03 AL-AMEEN VIDYALAYA,"SIR MACAN MAKAR MW, COLOMBO 03",112303790
INS0000239,239,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000001,DEO0000003,COLOMBO 04 ST. MARY'S TAMIL V.,"LAURIES RD, COLOMBO 04",112598118
INS0000240,240,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000001,DEO0000003,KOLLUPITIYA METHODIST GOVERNMENT TAMIL V.,"HUDSON RD, COLOMBO 03",112424190
INS0000241,241,ICID001,AUID01,SLID05,IGID02,ITID01,GSID04,DIS023,ZEO0000001,DEO0000003,BAMBALAPITIYA RAMANATHAN HINDU LADIES COLLEGE,"LORENCE RD, COLOMBO 04",112502228
INS0000242,242,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000004,DEO0000012,NUGEGODA TAMIL M.V.,"STANLEY THILAKARATHNA MW, NUGEGODA",
INS0000243,243,ICID001,AUID02,SLID05,IGID03,ITID03,GSID03,DIS023,ZEO0000004,DEO0000012,MEELAD MUSLIM V.,DEHIWALA,
INS0000244,244,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000004,DEO0000012,DEHIWALA TAMIL M.V.,"33/3PRESBYTARIAN LANE, OFF STATION RD, DEHIWALA",112724252
INS0000245,245,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000009,SRI JAYAWARDHANAPURA HINDU VIDYALAYA,"OBESEKARAPURA, RAJAGIRIYA",112864010
INS0000246,246,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000009,RAJAGIRIYA ROMAN CATHOLIC TAMIL VIDYALAYA,"DHARMAPALA PLACE, RAJAGIRIYA",112889338
INS0000247,247,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS023,ZEO0000004,DEO0000013,ARAFATH MUSLIM M.V.,EGODAUYANA MODARA MORATUWA,112657979
INS0000248,248,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS023,ZEO0000003,DEO0000011,BATTARAMULLA SUBHUTHI AUID01 SCHOOL,BATTARAMULLA,112865945
INS0000249,249,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS023,ZEO0000003,DEO0000011,MALABE SRI RAHULA BALIKA MAHA VIDYALAYA,MALABE,112560579
INS0000250,250,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS023,ZEO0000003,DEO0000011,BOMIRIYA CENTRAL COLLEGE,KADUWELA,112539444
INS0000251,251,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,SRI SIDDHARTHA MAHA VIDYALAYA,"SCHOOL LANE, KALAPALUWAWA, RAJAGIRIYA",112400500
INS0000252,252,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,THALAHENA M.V.,"THALAHENA, MALABE",112789388
INS0000254,254,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,SRI DEVAMITHTHA MAHA VIDYALAYA,DEDIGAMUWA,112141262
INS0000255,255,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS023,ZEO0000003,DEO0000011,ATHURUGIRIYA MAHAMATHYA VIDYALAYA,ATHURUGIRIYA,112561250
INS0000256,256,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,KOTHALAWALA MAHA VIDYALAYA,"KOTHALAWALA, KADUWELA",112539069
INS0000257,257,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,KORATHOTA SRI SOMANANDA M.V.,"KORATHOTA, KADUWELA",112408764
INS0000258,258,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,VIDYAWARDHANA MAHA VIDYALAYA,"THALANGAMAN SOUTH, BATHTHARAMULLA",112784588
INS0000259,259,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,VIDYARAJA M.V.,HOKANDARA,112563266
INS0000260,260,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,WELIVITA ST. MARY'S MAHA VIDYALAYA,"WELIVITA, KADUWELA",112414219
INS0000261,261,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,SRI INDRAJOTHI VIDYALAYA,"PANNIPIYA RD, BATHTHARAMULLA",112073542
INS0000262,262,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,SRI YASODARA MAHA VIDYALAYA,MALABE,112407360
INS0000263,263,ICID001,AUID02,SLID01,IGID03,ITID03,GSID05,DIS023,ZEO0000003,DEO0000011,PHILIP THILAKAWARDANA V.,"NAWGAMUWA, RANALA",112408534
INS0000264,264,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,SRI SEELALANKARA V.,"PAHALA BOMIRIYA, KADUWELA",112548551
INS0000265,265,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,DEDIGAMUWA KANISHTA VIDYALAYA,"DEADIGAMUWA, RANALA",112579189
INS0000266,266,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,ORUWALA K.V.,ATHURUGIRIYA,112772934
INS0000267,267,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,GUNASEKARA VIDYALAYA,ATHURUGIRIYA,112156462
INS0000268,268,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,HEWAGAMA KANISTA VIDYALAYA,"HEWAGAMA, KADUWELA",718066057
INS0000269,269,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,THALANGAMA LANKA SABA KANISTA VIDYALAYA,BATHTHARAMULLA,112871867
INS0000270,270,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,SRI SUBODI KANISHTA VIDYALAYA,"THALANGAMA NORTH, BATHTHARAMULLA",115730764
INS0000271,271,ICID001,AUID02,SLID04,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,BOMIRIYA MUNIDASA KUMARATHUNGA V.,"BOMIRIYA, KADUWELA",112539232
INS0000272,272,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,RANALA MODEL JUNIOR SCHOOL,RANALA,12408279
INS0000273,273,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,SIRI SUMANATHISSA P.S.,"KEKIRIWELA RD, NAWAGAMUWA, RANALA",112142550
INS0000274,274,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,PORE JUNIOR SCHOOL,"PORE, ATHURUGIRIYA",112760175
INS0000275,275,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,SRI SUDARSHANA VIDYALAYA,"BATAPOTHA, BATHTHARAMULLA",112877015
INS0000276,276,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,RATHNA KANISHTA VIDYALAYA,"HOKANDAARA NORTH, HOKANDARA",112156830
INS0000278,278,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000003,DEO0000011,AVERIHENA VIDYALOKA KANISTA VIDYALAYA,"HOKANDARA SOUTH, HOKANDARA",112156796
INS0000280,280,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000003,DEO0000011,IHALA BOMIRIYA KANISHTA VIDYALAYA,"IHALA BOMIRIYA, KADUWELA",112539521
INS0000281,281,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000003,DEO0000011,M.D.H.JAYAWARDANA MAHA VIDYALAYA,"THALANGAMA NORTH, BATHTHARAMULLA",112789659
INS0000282,282,ICID001,AUID02,SLID04,IGID01,ITID01,GSID04,DIS023,ZEO0000003,DEO0000011,MALABE BOY'S MODEL SCHOOL,MALABE,112560056
INS0000283,283,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS023,ZEO0000002,DEO0000006,AVISSAWELLA SEETHAWAKA M.M.V.,AVISSAWELLA,362222438
INS0000284,284,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS023,ZEO0000002,DEO0000006,KOSGAMA M.V.,KOSGAMA,362222973
INS0000285,285,ICID001,AUID02,SLID03,IGID03,ITID02,GSID04,DIS023,ZEO0000002,DEO0000006,AVISSAWELLA ST. MARY'S COLLEGE,AVISSAWELLA,362222781
INS0000286,286,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000002,DEO0000006,KALUAGGALA ST. JOHN BOSCO'S COLLEGE,"KALUAGGALA, HANWELLA",362255247
INS0000287,287,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,PUWAKPITIYA ROYAL MODEL P.S.,PUWAKPITIYA,362235003
INS0000288,288,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,ESWATHTHA PANDUKABHAYA M.V.,"ESWATHTHA SOUTH, PUWAKPITIYA",
INS0000289,289,ICID001,AUID02,SLID01,IGID03,ITID03,GSID02,DIS023,ZEO0000002,DEO0000006,AKARAVITA MAHA VIDYALAYA,"AKARAVITA , KOSGAMA",363122344
INS0000290,290,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,PAGNGNAGULA MAHA VIDYALAYA,"PAGNGNAGULA , THUMMODARA",
INS0000291,291,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,KAHAHENA BORALUGODA M.V.,"KAHAHENA, WAGA",362252088
INS0000292,292,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS023,ZEO0000002,DEO0000007,WAGA SRI RATHANASARA M.V.,THUMMODARA,362252000
INS0000294,294,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,ILUKOVITA KANISHTA VIDYALAYA,THUMMODARA,
INS0000296,296,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,WELIKANNA R.C.K.V.,"WELIKANNA, WAGA",362251838
INS0000297,297,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,KALUAGGALA SRI SIDDHARTHA K.V.,"BORALUGODA, WAGA",
INS0000298,298,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,KADUGODA K.V.,"KADUGODA, WAGA",
INS0000299,299,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,KOSGAMA SUMEDHA VIDYALAYA,KOSGAMA,362253998
INS0000301,301,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,KANAMPELLA K.V.,"KANAMPELLA, KOSGAMA",362251885
INS0000302,302,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,AUTHAMBALAMA JUNIOR MODEL SCHOOL,"ALUTHAMBALAMA, KOSGAMA",775011798
INS0000303,303,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,MANAKADA JUNIOR SCHOOL,PUWAKPITIYA,362234533
INS0000304,304,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,ESWATHTHA SOUTH JUNIOR SCHOOL,"ESWATHTHASOUTH, PUWAKPITIYA",
INS0000305,305,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,PUWAKPITIYA SOUTH K.V.,PUWAKPITIYA,
INS0000306,306,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,PUWAKPITIYA ROMAN CATHOLIC PRIMARY SCHOOL,PUWAKPITIYA,362234055
INS0000307,307,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,BOLLATHAWA K.V.,"BOLLATHAWA, KOSGAMA",
INS0000308,308,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,LAHIRUGAMA BUDDHIST K.V.,"LAHIRUGAMA, WAGA",
INS0000310,310,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,AVISSAWELLA JANADHIPATHI VIDYALAYA,"KUDAGAMA RD, AVISSAWELLA",362230383
INS0000312,312,ICID001,AUID02,SLID02,IGID03,ITID02,GSID06,DIS023,ZEO0000002,DEO0000006,PUWAKPITIYA C.C. TAMIL M.V.,PUWAKPITIYA,362232536
INS0000313,313,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,SALAWAWATHTHA TAMIL V.,HANWELLA,
INS0000314,314,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS023,ZEO0000002,DEO0000006,SIRINIWASAWATTA TAMIL K.V.,WAGA,113173293
INS0000315,315,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS023,ZEO0000002,DEO0000006,WAGAWATHTHA TAMIL K.V.,THUMMODARA,113061029
INS0000316,316,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS023,ZEO0000002,DEO0000006,HANWELLA RAJASINGHE CENTRAL COLLEGE,HANWELLA,362255015
INS0000317,317,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS023,ZEO0000002,DEO0000007,PADUKKA SIRI PIYARATHANA CENTRAL COLLEGE,PADUKKA,112859116
